Code,Name,Email
28069418,"CPR INF-PRI-SEC ""colegio nova hispalis""",cc.novahispalis.sevilla@educa.madrid.orgsecretaria@colegionovahispalis.com
28016694,"CPR INF-PRI-SEC ""colegio nuestra señora de loreto fesd""",Mixta Diferenciada
28007309,"CPR INF-PRI-SEC ""colegio nuevo equipo""",cc.nuevoequipo.madrid@educa.madrid.orgdirect@nuevoequipo.com
28074074,"CPR INF-PRI-SEC ""colegio pasteur arroyomolinos""",cc.pasteur.arroyomolinos@educa.madrid.orgsecretaria@colegiopasteur.es
28065760,"CPR INF-PRI-SEC ""colegio peñalar""",cc.penalar.torrelodones@educa.madrid.orginfo@colegiopenalar.es
28067367,"CPR INF-PRI-SEC ""colegio peñalvento""",cc.penalvento.colmenarviejo@educa.madrid.orginfo@colegiopenalvento.es
28065772,"CPR INF-PRI-SEC ""colegio quercus""",cc.quercus.boadilla@educa.madrid.orgsecretariaacademica@colegioquercus.com
28067631,"CPR INF-PRI-SEC ""colegio san jaime""",cc.sanjaime.majadahonda@educa.madrid.org
28015033,"CPR INF-PRI-SEC ""colegio san pedro apostol""",cc.sanpedroapostol.madrid@educa.madrid.orgcsanpedro@planalfa.es
28075649,"CPR INF-PRI-SEC ""colegio santa monica""",cc.santamonica.rivas@educa.madrid.orginfo@colegiosantamonica.es
28074086,"CPR INF-PRI-SEC ""colegio santo angel la dehesa""",cc.santoangelladehesa.humanes@educa.madrid.orgdirecciongeneral@santoangelhumanes.es
28014685,"CPR INF-PRI-SEC ""colegio senara""","Bachillerato(Femenina), Ed.Infantil I Ciclo(Mixta Diferenciada), Ed.Infantil Ii Ciclo(Femenina), Ed. Primaria(Femenina), E.S.O.(Femenina)"
28073173,"CPR INF-PRI-SEC ""colegio stella maris la gavia""","Ed. Primaria(Mixta Diferenciada), E.S.O.(Mixta Diferenciada)"
28070846,"CPR INF-PRI-SEC ""colegio torrevilano""",cc.torrevilano.madrid@educa.madrid.orginfo@colegiotorrevilano.es
28065747,"CPR INF-PRI-SEC ""colegio valdefuentes""",cc.colegiovaldefuentes.madrid@educa.madrid.orginfo@colegiovaldefuentes.es
28067847,"CPR INF-PRI-SEC ""colegio valle del miro""",Mixta Diferenciada
28064196,"CPR INF-PRI-SEC ""colegio vallmont""",cc.vallmont.villanuevadelpardillo@educa.madrid.orgadmin@colegiovallmont.es
28073070,"CPR INF-PRI-SEC ""colegio vegasur""",cc.vegasur.sanmartindelavega@educa.madrid.orgdireccion@colegiovegasur.es
28023121,"CPR INF-PRI-SEC ""colegio villaeuropa""",cc.villaeuropa.mostoles@educa.madrid.orgcolvillaeuropa@colegio-villaeuropa.com
28069273,"CPR INF-PRI-SEC ""colegio villamadrid""",cc.villamadrid.madrid@educa.madrid.orgsecretaria@colegiovillamadrid.com
28014958,"CPR INF-PRI-SEC ""colegio virgen de mirasierra""",Mixta Diferenciada
28035275,"CPR INF-PRI-SEC ""comunidad infantil de villaverde""",cc.comunidadinfantilvillaverde.madrid@educa.madrid.orgcomunidadinfantildevillaverde@gmail.com
28011647,"CPR INF-PRI-SEC ""corazon de maria""",cc.corazondemaria.madrid@educa.madrid.orgcorazondemaria@telefonica.net
28011635,"CPR INF-PRI-SEC ""corazon inmaculado""",cc.corazoninmaculado.madrid@educa.madrid.orginfo@corazoninmaculado.es
28011659,"CPR INF-PRI-SEC ""corpus christi""",cc.corpuschristi.madrid@educa.madrid.orgsecretaria13.corpus@gmail.com
28007139,"CPR INF-PRI-SEC ""cristo rey""",cc.cristorey-latina.madrid@educa.madrid.orginfo@colegiocristorey.org
28024198,"CPR INF-PRI-SEC ""cristo rey""",cc.cristorey.lasrozas@educa.madrid.orgdireccion@colegiocristorey.com
28007127,"CPR INF-PRI-SEC ""cristo rey""",cc.cristorey.madrid@educa.madrid.orgdireccion@colegiocristoreymadrid.es
28011726,"CPR INF-PRI-SEC ""decroly""",cc.decroly.madrid@educa.madrid.orgdirecciontecnica@colegiodecroly.com
28011763,"CPR INF-PRI-SEC ""divina pastora""",cc.divinapastora.madrid@educa.madrid.orgsecretaria._dpv@edu.anamogas.org
28015902,"CPR INF-PRI-SEC ""divina pastora""",cc.dpastora.madrid@educa.madrid.orgdireccion_dpm@edu.anamogas.org
28003262,"CPR INF-PRI-SEC ""divina pastora""",cc.divinapastora.getafe@educa.madrid.orgdirectoratitular@divinapastoragetafe.es
28005295,"CPR INF-PRI-SEC ""divino corazon""","Ed.Infantil Ii Ciclo(Femenina), Ed. Primaria(Mixta Diferenciada), E.S.O.(Mixta Diferenciada)"
28010540,"CPR INF-PRI-SEC ""divino maestro""","Ed.Infantil Ii Ciclo(Mixta Diferenciada), Ed. Primaria(Mixta Diferenciada), E.S.O.(Mixta Diferenciada), Fp  Básica(Mixta Diferenciada)"
28069261,"CPR INF-PRI-SEC ""edith stein""","Ed. Primaria(Mixta Diferenciada), E.S.O.(Mixta Diferenciada)"
28067379,"CPR INF-PRI-SEC ""educrea el mirador""",cc.educreaelmirador.villalbilla@educa.madrid.orginfoeducrea@colegioeducrea.com
28006779,"CPR INF-PRI-SEC ""el ave maria""",cc.avemaria.madrid@educa.madrid.orgdiremadrid@avemarianas.org
28011490,"CPR INF-PRI-SEC ""el carmelo teresiano""",cc.carmeloteresiano.madrid@educa.madrid.orgsecretaria@carmeloteresiano.es
28015847,"CPR INF-PRI-SEC ""el cid""",cc.elcid.madrid@educa.madrid.orgcolegioelcid@gmail.com
28024812,"CPR INF-PRI-SEC ""el pilar""",cc.elpilar.soto@educa.madrid.orgsecretaria@salesianoselpilar.com
28003742,"CPR INF-PRI-SEC ""el salvador""",cc.elsalvador.leganes@educa.madrid.orgelsalva1@telefonica.net
28049857,"CPR INF-PRI-SEC ""el valle""",cc.elvalle.madrid@educa.madrid.orgvaldebernardo@colegioelvalle.com
28065735,"CPR INF-PRI-SEC ""el valle ii""",cc.valledos.madrid@educa.madrid.orgsanchinarro@colegioelvalle.com
28067321,"CPR INF-PRI-SEC ""el valle iii""",cc.valletres.madrid@educa.madrid.orglastablas@colegioelvalle.com
28008958,"CPR INF-PRI-SEC ""enriqueta aymer""",cc.enriquetaaymer.madrid@educa.madrid.orgeaymerscm@planalfa.es
28000303,"CPR INF-PRI-SEC ""escuelas pias""",cc.escuelaspias.alcala@educa.madrid.orgdir.alcala@escolapiosbetania.es
28023947,"CPR INF-PRI-SEC ""escuelas pias de san fernando""",cc.escuelaspiassanfernando.pozuelodealarcon@educa.madrid.orgdir.pozuelo@escolapiosbetania.es
28037971,"CPR INF-PRI-SEC ""espiritu santo""",cc.espiritusanto.madrid@educa.madrid.orgmcarmenarellano@colegioespiritusanto.com
28011945,"CPR INF-PRI-SEC ""fray luis de leon""",cc.frayluisleon.madrid@educa.madrid.orgsecretaria@scjfrayluis.com
28037961,"CPR INF-PRI-SEC ""fuenlabrada""",cc.fuenlabrada.fuenlabrada@educa.madrid.orgcolegiofuenlabrada@hotmail.com
28064172,"CPR INF-PRI-SEC ""fuenllana""","Bachillerato(Femenina), Ed. Primaria(Femenina), E.S.O.(Femenina)"
28037405,"CPR INF-PRI-SEC ""fuentelarreyna""",cc.fuentelarreyna.madrid@educa.madrid.orgdireccion@colegiofuentelarreyna.org
28007395,"CPR INF-PRI-SEC ""fundacion caldeiro""",cc.fundacioncaldeiro.madrid@educa.madrid.orgdireccion@fundacioncaldeiro.org
28024186,"CPR INF-PRI-SEC ""fundacion colegio berriz""",cc.berrizveracruz.lasrozas@educa.madrid.orgadministracion@colegioberriz.com
28014478,"CPR INF-PRI-SEC ""fundacion santamarca""",Mixta Diferenciada
28011970,"CPR INF-PRI-SEC ""gamo diana""",cc.gamodiana.madrid@educa.madrid.orgcolegiogamodiana@gamodiana.es
28072958,"CPR INF-PRI-SEC ""greenwich school""",cc.greenwichschool.alcobendas@educa.madrid.orginfo@greenwichschool.es
28045566,"CPR INF-PRI-SEC ""gsd  vallecas""",cc.gredossandiego.madrid@educa.madrid.orgvallecas@gsdeducacion.com
28067343,"CPR INF-PRI-SEC ""gsd alcala""",cc.gredossandiego.alcala@educa.madrid.orgalcala@gsdeducacion.com
28061286,"CPR INF-PRI-SEC ""gsd el escorial""",cc.gredossd.elescorial@educa.madrid.orgelescorial@gsdeducacion.com
28069303,"CPR INF-PRI-SEC ""gsd guadarrama""",cc.gredossandiego.guadarrama@educa.madrid.orgguadarrama@gsdeducacion.com
28067355,"CPR INF-PRI-SEC ""gsd las rozas""",cc.gredossd.lasrozas@educa.madrid.orglasrozas@gsdeducacion.com
28067331,"CPR INF-PRI-SEC ""gsd las suertes""",cc.gsdlassuertes.madrid@educa.madrid.orglassuertes@gsdeducacion.com
28056886,"CPR INF-PRI-SEC ""gsd moratalaz""",cc.gsandiegomoratalaz.madrid@educa.madrid.orgmoratalaz@gsdeducacion.com
28063192,"CPR INF-PRI-SEC ""helicon""",cc.helicon.valdemoro@educa.madrid.orgdireccion@colegiohelicon.com
28023844,"CPR INF-PRI-SEC ""hogar del buen consejo""",cc.hbconsejo.pozuelodealarcon@educa.madrid.orghbconsejopa@planalafa.es
28073161,"CPR INF-PRI-SEC ""humanitas bilingual school torrejon""",cc.humanitas.torrejondeardoz@educa.madrid.orgdireccion@humanitastorrejon.com
28072961,"CPR INF-PRI-SEC ""humanitas bilingual school tres cantos""",cc.humanitas.trescantos@educa.madrid.orginfo@humanitastrescantos.com
28015987,"CPR INF-PRI-SEC ""inmaculada concepcion""",cc.inmaculadaconcepcion.madrid@educa.madrid.orgsecretaria@colegioinmaculadaconcepcion.org
28022475,"CPR INF-PRI-SEC ""institucion profesional salesiana""",cc.salesianoscarabanchel.madrid@educa.madrid.orgsecretaria@salesianoscarabanchel.com
28023935,"CPR INF-PRI-SEC ""instituto veritas""",cc.veritas.pozuelodealarcon@educa.madrid.orgcolegio@iveritas.org
28023376,"CPR INF-PRI-SEC ""internacional eurovillas""",cc.internacionaleurovillas.nuevobaztan@educa.madrid.orgsecretaria@colegiointernacionaleurovillas.com
28024991,"CPR INF-PRI-SEC ""j.a.b.y.""",cc.jaby.torrejondeardoz@educa.madrid.orgdireccion@colegiojaby.com; secretaria@colegiojaby.com
28007607,"CPR INF-PRI-SEC ""jesus maestro""",cc.jesusmaestro.madrid@educa.madrid.orginfosecretaria@jesusmaestro.escuelateresiana.com
28012354,"CPR INF-PRI-SEC ""jesus maria""",cc.jesusmaria.madrid@educa.madrid.orgd.general.juanbravo@jesus-maria.net
28003110,"CPR INF-PRI-SEC ""jesus nazareno""",cc.jesusnazareno.getafe@educa.madrid.orgjnazareno@colegiojesusnazareno.es
28036474,"CPR INF-PRI-SEC ""juan de valdes""",cc.juanvaldes.madrid@educa.madrid.orgjuandevaldes@fliedner.org
28000662,"CPR INF-PRI-SEC ""juan xxiii""",cc.juanxxiii.alcobendas@educa.madrid.orgdireccion@juanxxiiialcobendas.com
28003584,"CPR INF-PRI-SEC ""la inmaculada""",cc.lainmaculada.leganes@educa.madrid.orglainmaculadaleganes@planalfa.es
28019270,"CPR INF-PRI-SEC ""la inmaculada""",cc.lainmaculada.madrid@educa.madrid.orghortaleza@concepcionistas.es
28001022,"CPR INF-PRI-SEC ""la inmaculada""",cc.lainmaculada.alcorcon@educa.madrid.orglainmaculadaalc@planalfa.es
28021902,"CPR INF-PRI-SEC ""la inmaculada""",cc.lainmaculada-moncloa.madrid@educa.madrid.orginmaculadame@planalfa.es
28024381,"CPR INF-PRI-SEC ""la inmaculada concepcion""",cc.inmaculadaconcepcion.sanlorenzo@educa.madrid.orgsecretmll@hotmail.com
28012196,"CPR INF-PRI-SEC ""la inmaculada-marillac""",cc.marillac.madrid@educa.madrid.orgsecretinmarilla@telefonica.es
28003250,"CPR INF-PRI-SEC ""la inmaculada-padres escolapios""",cc.lainmaculada.getafe@educa.madrid.orginmaculada@escolapiosdegetafe.es
28021999,"CPR INF-PRI-SEC ""la natividad""",cc.lanatividad.madrid@educa.madrid.orgcolegio@lanatividad.com
28042498,"CPR INF-PRI-SEC ""la presentacion de ntra.sra.""",cc.pnuestrasenora.madrid@educa.madrid.orgcolegiomadrid@lapresentacion.com
28062217,"CPR INF-PRI-SEC ""la purisima""",Mixta Diferenciada
28013863,"CPR INF-PRI-SEC ""la salle""",cc.lasalle.madrid@educa.madrid.orgcolegio@lasalleinstitucion.es
28003419,"CPR INF-PRI-SEC ""la salle""",cc.lasalle.grinon@educa.madrid.orgdireccion@lasallegrinon.es
28008934,"CPR INF-PRI-SEC ""la salle-sagrado corazon""",cc.lasallesg.madrid@educa.madrid.orgsallesc@lasalle.es
28050173,"CPR INF-PRI-SEC ""lagomar""",Mixta Diferenciada
28046901,"CPR INF-PRI-SEC ""las rosas""",cc.lasrosas.madrid@educa.madrid.orgisabel.ardana@colegiolasrosas.es
28067409,"CPR INF-PRI-SEC ""las tablas valverde""",Mixta Diferenciada
28069406,"CPR INF-PRI-SEC ""leonardo da vinci""",cc.leonardodavinci.moralzarzal@educa.madrid.org
28011623,"CPR INF-PRI-SEC ""liceo consul""",cc.liceoconsul.madrid@educa.madrid.orgliceoconsul@planalfa.es
28015291,"CPR INF-PRI-SEC ""liceo iberico""",cc.liceoiberico.madrid@educa.madrid.org
28013188,"CPR INF-PRI-SEC ""liceo madariaga""",Mixta Diferenciada
28003675,"CPR INF-PRI-SEC ""liceo san pablo""",cc.liceosanpablo.leganes@educa.madrid.orglcsanpablo@telefonica.net
28011544,"CPR INF-PRI-SEC ""liceo sorolla b""",cc.liceosorollab.madrid@educa.madrid.orgsecretaria@liceosorollab.es
28017649,"CPR INF-PRI-SEC ""liceo versalles""",cc.liceoversalles.madrid@educa.madrid.orgliceo_versalles@hotmail.com
28000492,"CPR INF-PRI-SEC ""lope de vega""",cc.lopedevega.alcala@educa.madrid.orglopedevega@planalfa.com
28005738,"CPR INF-PRI-SEC ""lopez vicuña""",cc.lopezvicuna.madrid@educa.madrid.orglvicunam@planalfa.es
28047368,"CPR INF-PRI-SEC ""los abetos""",cc.losabetos.manzanares@educa.madrid.orgadministracionlosabetos@gmail.com
28026420,"CPR INF-PRI-SEC ""los angeles""",cc.losangeles.getafe@educa.madrid.orgdireccion@colegiolosangeles.net
28041275,"CPR INF-PRI-SEC ""los naranjos""",Mixta Diferenciada
28070101,"CPR INF-PRI-SEC ""los nogales""",cc.losnogales.elalamo@educa.madrid.orginfo@colegiolosnogales.es
28022104,"CPR INF-PRI-SEC ""los olmos""","Bachillerato(Masculina), Ed.Infantil I Ciclo(Mixta Diferenciada), Ed.Infantil Ii Ciclo(Mixta Diferenciada), Ed. Primaria(Masculina), E.S.O.(Masculina)"
28012032,"CPR INF-PRI-SEC ""los robles""",cc.losrobles.madrid@educa.madrid.orgsecretaria@colegiolosrobles.net
28067392,"CPR INF-PRI-SEC ""los tilos""",Femenina
28020235,"CPR INF-PRI-SEC ""lourdes""",cc.lourdes.madrid@educa.madrid.orgsecretaria@colegiolourdes.fuhem.es
28001605,"CPR INF-PRI-SEC ""loyola""",cc.loyola.aranjuez@educa.madrid.orgcolegio@salesianosloyola.es
28012603,"CPR INF-PRI-SEC ""luz casanova""",cc.luzcasanova-usera.madrid@educa.madrid.orgluzcasanovamad@planalfa.es
28012585,"CPR INF-PRI-SEC ""luz casanova""",cc.luzcasanova-carabanchel.madrid@educa.madrid.orgluzcasanova@colegiosfec.com
28007152,"CPR INF-PRI-SEC ""luz casanova embajadores""",cc.luzcasanova-arganzuela.madrid@educa.madrid.orgluzcasanovam@planalfa.es
28007826,"CPR INF-PRI-SEC ""madre de dios""",cc.madrededios.madrid@educa.madrid.orgsecretaria@madredediosmadrid.es
28007103,"CPR INF-PRI-SEC ""madres concepcionistas""",cc.mmconcepcionistas.madrid@educa.madrid.orgprincesasecol@concepcionistas.es
28012779,"CPR INF-PRI-SEC ""madres mercedarias de d. juan de alarcon""",cc.mmjuandealarcon.madrid@educa.madrid.orgdjalarconm@planalfa.es
28048993,"CPR INF-PRI-SEC ""madrigal""",cc.madrigal.fuenlabrada@educa.madrid.orginformacion@colegiomadrigal.com
28064238,"CPR INF-PRI-SEC ""malvar""",cc.malvar.arganda@educa.madrid.orgmalvar@colegiomalvar.com
28040556,"CPR INF-PRI-SEC ""manuel bartolome cossio""",cc.bartolomecossio.fuenlabrada@educa.madrid.orgadministracion@colegiombcossio.es
28020429,"CPR INF-PRI-SEC ""maria auxiliadora""",cc.mariaauxiliadora.madrid@educa.madrid.orgdtitular.villaamil@stfma.com
28022839,"CPR INF-PRI-SEC ""maria auxiliadora""",cc.mauxiliadora.majadahonda@educa.madrid.orgtitularelplantio@salesianas.org
28007917,"CPR INF-PRI-SEC ""maria inmaculada""",cc.mariainmaculada-chamberi.madrid@educa.madrid.orgsecretaria@minmaculada.org
28007942,"CPR INF-PRI-SEC ""maria reina""",cc.mariareina.madrid@educa.madrid.orgcolmariareina@yahoo.es
28012688,"CPR INF-PRI-SEC ""maria reina""",cc.mariareina-moncloa.madrid@educa.madrid.orgdirecciontitular@colegiomariareina.es
28007954,"CPR INF-PRI-SEC ""maria reina""",cc.mariareina-usera.madrid@educa.madrid.orgmreinamad@planalfa.es
28060105,"CPR INF-PRI-SEC ""maria teresa""",cc.mariateresa.alcobendas@educa.madrid.orgsecretaria@colegiomariateresa.es
28019762,"CPR INF-PRI-SEC ""maria virgen""",cc.mariavirgen.madrid@educa.madrid.orgdireccion@jesuitinasmariavirgen.es
28060026,"CPR INF-PRI-SEC ""mataespesa""",cc.mataespesa.alpedrete@educa.madrid.orgmataespesa.info@gmail.com
28005842,"CPR INF-PRI-SEC ""mater amabilis""",cc.materamabilis.madrid@educa.madrid.orgmatercolegio@gmail.com
28007991,"CPR INF-PRI-SEC ""mater inmaculata""",cc.materinmaculata.madrid@educa.madrid.orgcolegiomater@planalfa.es
28016712,"CPR INF-PRI-SEC ""mater purissima""",cc.materpurissima.madrid@educa.madrid.orgdireccion@jesuitinasmater.es
28012767,"CPR INF-PRI-SEC ""menesiano""","Bachillerato(Mixta Diferenciada), Ed.Infantil I Ciclo(Mixta Diferenciada), Ed.Infantil Ii Ciclo(Mixta Diferenciada), Ed. Primaria(Mixta Diferenciada), E.S.O.(Mixta Diferenciada)"
28000431,"CPR INF-PRI-SEC ""minerva""",cc.minerva.alcala@educa.madrid.orgminervalcala@gmail.com
28012846,"CPR INF-PRI-SEC ""minerva""",cc.minerva.madrid@educa.madrid.orgccminerva@gmail.com
28008053,"CPR INF-PRI-SEC ""mirasierra""",cc.mirasierra.madrid@educa.madrid.orgcolegiomirasierra@colegiomirasierra.com
28046510,"CPR INF-PRI-SEC ""moncayo""",cc.moncayo.fuenlabrada@educa.madrid.orginfo@ceipsmoncayo.com
28065759,"CPR INF-PRI-SEC ""monte tabor""","Ed. Primaria(Mixta Diferenciada), E.S.O.(Mixta Diferenciada)"
28011911,"CPR INF-PRI-SEC ""montpellier""",cc.montpellier.madrid@educa.madrid.orgmontpellier@colegiomontpellier.es
28013292,"CPR INF-PRI-SEC ""montserrat""",cc.montserratretiro.madrid@educa.madrid.orgsecretaria@colegiomontserrat.fuhem.es
28012901,"CPR INF-PRI-SEC ""natividad de nuestra señora""",cc.natividadnuestrasenora.madrid@educa.madrid.orgsecretarianatividad@telefonica.net
28035044,"CPR INF-PRI-SEC ""nazaret""",cc.nazaret-sanblas.madrid@educa.madrid.orgnazaretm@planalfa.es
28007191,"CPR INF-PRI-SEC ""nazaret-oporto""",Mixta Diferenciada
28022487,"CPR INF-PRI-SEC ""nervion""",cc.nervion.madrid@educa.madrid.orgsecretaria@colegionervion.com coordinacion@colegionervion.com
28038586,"CPR INF-PRI-SEC ""n.i.l.e.""",Mixta Diferenciada
28048932,"CPR INF-PRI-SEC ""norfolk""",cc.norfolk.cobena@educa.madrid.orgadministracion@colegionorfolk.com jefaturaestudios@colegionorfolk.com
28022499,"CPR INF-PRI-SEC ""ntra. sra. de fatima""",cc.nsdefatima.madrid@educa.madrid.orgcolegiofatima@colegiofatima.es
28067707,"CPR INF-PRI-SEC ""ntra. sra. de la concepcion""",cc.ntrasraconcepcion.navalcarnero@educa.madrid.orgsecretaria@colegioseiconcepcion.es; direccion@colegioseiconcepcion.es
28013051,"CPR INF-PRI-SEC ""ntra. sra. de la consolacion""",Mixta Diferenciada
28015586,"CPR INF-PRI-SEC ""ntra. sra. de la estrella""",cc.nsdelaestrella.madrid@educa.madrid.orgcolegionsdelaestrella@gmail.com
28013280,"CPR INF-PRI-SEC ""ntra. sra. de la merced""",cc.nsdelamerced.madrid@educa.madrid.orgCOLEGIOLAMERCED@TELEFONICA.NET
28013255,"CPR INF-PRI-SEC ""ntra. sra. de la merced""",cc.nsmerced.madrid@educa.madrid.orgnsmercedm@planalfa.es
28062813,"CPR INF-PRI-SEC ""ntra. sra. de la merced""",Mixta Diferenciada
28015562,"CPR INF-PRI-SEC ""ntra. sra. de la providencia""",cc.nsdelaprovidencia.madrid@educa.madrid.orgnsprovidenciam@planalfa.es
28023698,"CPR INF-PRI-SEC ""ntra. sra. de la providencia""",cc.nsdelaprovidencia.pinto@educa.madrid.orgsecretaria@nsppinto.com
28031993,"CPR INF-PRI-SEC ""ntra. sra. de la vega""",cc.nsdelavega.madrid@educa.madrid.orgnsv@ntrasradelavega.com
28022633,"CPR INF-PRI-SEC ""ntra. sra. de las delicias""",cc.nsdelasdelicias.madrid@educa.madrid.orgnsdelicias@planalfa.es
28013097,"CPR INF-PRI-SEC ""ntra. sra. de las escuelas pias""",cc.nsescuelaspias.madrid@educa.madrid.org
28013115,"CPR INF-PRI-SEC ""ntra. sra. de las escuelas pias""",cc.escuelaspias.madrid@educa.madrid.orgnsepias@escolapiascarabanchel.com
28008405,"CPR INF-PRI-SEC ""ntra. sra. de las nieves""",cc.nsdelasnieves.madrid@educa.madrid.orgcorreocam@colegionsnieves.es
28013450,"CPR INF-PRI-SEC ""ntra. sra. de las victorias""",cc.nsvictorias.madrid@educa.madrid.orgnsvictoriasm@planalfa.es
28012949,"CPR INF-PRI-SEC ""ntra. sra. de los angeles""",cc.nsdelosangeles.madrid@educa.madrid.orgcolnsangeles@planalfa.es
28019592,"CPR INF-PRI-SEC ""ntra. sra. de los dolores""",cc.nsdolores.madrid@educa.madrid.orgsecretaria@colegionsdolores.com
28000960,"CPR INF-PRI-SEC ""ntra. sra. de los remedios""",Mixta Diferenciada
28030289,"CPR INF-PRI-SEC ""ntra. sra. de moratalaz""",Mixta Diferenciada
28000901,"CPR INF-PRI-SEC ""ntra. sra. de rihondo""",cc.nsrihondo.alcorcon@educa.madrid.orggestion@rihondo.com
28013036,"CPR INF-PRI-SEC ""ntra. sra. del carmen""",cc.nscarmen.madrid@educa.madrid.orgdir@nscarmen.corazonistas.org
28023224,"CPR INF-PRI-SEC ""ntra. sra. del carmen""",cc.nscarmen.mostoles@educa.madrid.orgnscarmenmostoles@planalfa.es
28008508,"CPR INF-PRI-SEC ""ntra. sra. del pilar""",cc.nsdelpilar.madrid@educa.madrid.orgtitularplaza@salesianas.org
28017844,"CPR INF-PRI-SEC ""ntra. sra. del pilar""",cc.ntrasrapilar.madrid@educa.madrid.orgdireccion.elpilar@fundaciontrilema.org
28008511,"CPR INF-PRI-SEC ""ntra. sra. del pilar""",cc.nspilar.madrid@educa.madrid.orgsecretaria@nspilar.com
28013371,"CPR INF-PRI-SEC ""ntra. sra. del recuerdo""",cc.nsdelrecuerdo.madrid@educa.madrid.orgrecuerdo@recuerdo.net
28013401,"CPR INF-PRI-SEC ""ntra. sra. del sagrado corazon""",cc.nssagradocorazon.madrid@educa.madrid.orgnsscorazon@sagradocorazonfranciscanas.es
28008211,"CPR INF-PRI-SEC ""nuestra señora del buen consejo""",cc.nsdelbuenconsejo.madrid@educa.madrid.orgbuenconsejo@cbcmadrid.es
28008223,"CPR INF-PRI-SEC ""nuestra señora del buen consejo""",Bachillerato(Mixta Diferenciada)
28034933,"CPR INF-PRI-SEC ""nueva castilla""",cc.nuevacastilla.madrid@educa.madrid.org
