CONSULTA DE CENTROS Y SERVICIOS EDUCATIVOS,,,,,,,,,,,
AREA TERRITORIAL,CODIGO CENTRO,EMAIL,TIPO DE CENTRO,CENTRO,DOMICILIO,MUNICIPIO,DISTRITO MUNICIPAL,COD. POSTAL,TELEFONO,FAX,TITULARIDAD
Madrid-Capital,28037983,#N/A,CPR INF-PRI-SEC,COLEGIO ADDIS,Calle Vieja De Pinto,,,,,,
Madrid-Este,28070883,#N/A,CPR INF-PRI-SEC,COLEGIO ALBORADA,Calle Alejo Carpentier,,,,,,
Madrid-Sur,28025695,#N/A,CPR INF-PRI-SEC,COLEGIO ALCALA,Calle Alférez Luis Martín Vidales,,,,,,
Madrid-Este,28070895,#N/A,CPR INF-PRI-SEC,COLEGIO ANTAMIRA,Calle Los Cuadros,,,,,,
Madrid-Sur,28072168,#N/A,CPR INF-PRI-SEC,COLEGIO AQUILA,Calle Planeta Júpiter,,,,,,
Madrid-Sur,28072156,#N/A,CPR INF-PRI-SEC,COLEGIO ARENALES ARROYOMOLINOS,Calle De La Guardia C/v C/ Coruña,,,,,,
Madrid-Capital,28073151,#N/A,CPR INF-PRI-SEC,COLEGIO ARENALES CARABANCHEL,Avenida De Los Poblados,,,,,,
Madrid-Capital,28067318,#N/A,CPR INF-PRI-SEC,COLEGIO ARTICA,Calle De Los Morales,,,,,,
Madrid-Norte,28067434,#N/A,CPR INF-PRI-SEC,COLEGIO ARULA,Calle De Alcalá (alalpardo),,,,,,
Madrid-Oeste,28065784,#N/A,CPR INF-PRI-SEC,COLEGIO CAUDE,Calle Barco,,,,,,
Madrid-Capital,28072132,#N/A,CPR INF-PRI-SEC,COLEGIO CEU SAN PABLO EN SANCHINARRO,Avenida Del Ingeniero Emilio Herrera,,,,,,
Madrid-Este,28073148,#N/A,CPR INF-PRI-SEC,COLEGIO CHESTERTON,Calle Luxemburgo,,,,,,
Madrid-Capital,28022566,#N/A,CPR INF-PRI-SEC,COLEGIO DE JESUS,Calle Del Timón,,,,,,
Madrid-Capital,28005799,#N/A,CPR INF-PRI-SEC,COLEGIO DIOCESANO MARIA INMACULADA - JOAQUIN TURINA,Calle De Joaquín Turina,,,,,,
Madrid-Capital,28005787,#N/A,CPR INF-PRI-SEC,COLEGIO DIOCESANO MARIA INMACULADA - MOGAMBO,Calle De Mogambo,,,,,,
Madrid-Sur,28064846,#N/A,CPR INF-PRI-SEC,COLEGIO EL CATON,Calle Ronda De Zaragoza,,,,,,
Madrid-Capital,28009781,#N/A,CPR INF-PRI-SEC,COLEGIO ESCUELAS SANTISIMO SACRAMENTO,Calle De María Auxiliadora,,,,,,
Madrid-Capital,28072144,#N/A,CPR INF-PRI-SEC,COLEGIO ESTUDIANTES LAS TABLAS,Calle De Fromista,,,,,,
Madrid-Capital,28069285,#N/A,CPR INF-PRI-SEC,COLEGIO GAUDEM,Calle De La Playa De Barlovento,,,,,,
Madrid-Oeste,28067410,#N/A,CPR INF-PRI-SEC,COLEGIO HELADE,Calle De Severo Ochoa,,,,,,
Madrid-Capital,28011775,#N/A,CPR INF-PRI-SEC,COLEGIO INSTITUCION DEL DIVINO MAESTRO,Calle De San Vicente Ferrer,,,,,,
Madrid-Capital,28064202,#N/A,CPR INF-PRI-SEC,COLEGIO INTERNACIONAL J.H. NEWMAN,Avenida De Guadalajara,,,,,,
Madrid-Oeste,28061298,#N/A,CPR INF-PRI-SEC,COLEGIO INTERNACIONAL KOLBE,Avenida Universidad,,,,,,
Madrid-Capital,28015136,#N/A,CPR INF-PRI-SEC,COLEGIO INTERNACIONAL NICOLI,Paseo De Eduardo Dato,,,,,,
Madrid-Sur,28070871,cc.juanpabloII.alcorcon@educa.madrid.org,CPR INF-PRI-SEC,COLEGIO JUAN PABLO II,Calle Democracia,,,,,,
Madrid-Sur,28075637,#N/A,CPR INF-PRI-SEC,COLEGIO JUAN PABLO II,Avenida De Las Estrellas (pau 4 Bis Residencial Este),,,,,,
Madrid-Oeste,28003444,#N/A,CPR INF-PRI-SEC,COLEGIO JUAN PABLO II Y LA INMACULADA,Calle De Recaredo Collar,,,,,,
Madrid-Capital,28013048,#N/A,CPR INF-PRI-SEC,COLEGIO LA MILAGROSA,Calle De Monseñor Oscar Romero,,,,,,
Madrid-Capital,28013851,#N/A,CPR INF-PRI-SEC,COLEGIO LA SALLE SAN RAFAEL,Calle De Fernando El Católico,,,,,,
Madrid-Sur,28067859,#N/A,CPR INF-PRI-SEC,COLEGIO LITTERATOR,Calle Del Patrimonio Mundial,,,,,,
Madrid-Este,28067422,#N/A,CPR INF-PRI-SEC,COLEGIO MIRAMADRID,Avenida De Juan Pablo Ii,,,,,,
Madrid-Oeste,28070858,#N/A,CPR INF-PRI-SEC,COLEGIO MONTESCLAROS,Carretera M-608,,,,,,
Madrid-Sur,28070159,#N/A,CPR INF-PRI-SEC,COLEGIO NOBELIS,Calle María Zambrano,,,,,,
Madrid-Sur,28069418,#N/A,CPR INF-PRI-SEC,COLEGIO NOVA HISPALIS,Avenida Dos De Mayo,,,,,,
Madrid-Capital,28016694,#N/A,CPR INF-PRI-SEC,COLEGIO NUESTRA SEÑORA DE LORETO FESD,Calle Del Príncipe De Vergara,,,,,,
Madrid-Capital,28007309,#N/A,CPR INF-PRI-SEC,COLEGIO NUEVO EQUIPO,Calle De López De Aranda,,,,,,
Madrid-Sur,28074074,#N/A,CPR INF-PRI-SEC,COLEGIO PASTEUR ARROYOMOLINOS,Calle De Benicarló C/v A C/ Valencia,,,,,,
Madrid-Oeste,28065760,#N/A,CPR INF-PRI-SEC,COLEGIO PEÑALAR,Avenida De La Dehesa,,,,,,
Madrid-Norte,28067367,#N/A,CPR INF-PRI-SEC,COLEGIO PEÑALVENTO,Calle Del Doctor Torres Feced,,,,,,
Madrid-Oeste,28065772,#N/A,CPR INF-PRI-SEC,COLEGIO QUERCUS,Avenida De La Condesa De Chinchón,,,,,,
Madrid-Oeste,28067631,#N/A,CPR INF-PRI-SEC,COLEGIO SAN JAIME,Calle Ruperto Chapí,Majadahonda,-,28222,916799246,916799298,Privado Concertado
Madrid-Capital,28015033,#N/A,CPR INF-PRI-SEC,COLEGIO SAN PEDRO APOSTOL,Calle De Babilonia,,,,,,
Madrid-Este,28075649,#N/A,CPR INF-PRI-SEC,COLEGIO SANTA MONICA,Calle Las Trece Rosas,,,,,,
Madrid-Sur,28074086,#N/A,CPR INF-PRI-SEC,COLEGIO SANTO ANGEL LA DEHESA,Avenida De Los Deportes,,,,,,
Madrid-Capital,28014685,#N/A,CPR INF-PRI-SEC,COLEGIO SENARA,Avenida De Moratalaz,,,,,,
Madrid-Capital,28073173,#N/A,CPR INF-PRI-SEC,COLEGIO STELLA MARIS LA GAVIA,Calle Peñaranda De Bracamonte C/v Entrepeñas,,,,,,
Madrid-Capital,28070846,#N/A,CPR INF-PRI-SEC,COLEGIO TORREVILANO,Calle Del Embalse De Navacerrada,,,,,,
Madrid-Capital,28065747,#N/A,CPR INF-PRI-SEC,COLEGIO VALDEFUENTES,Calle De Ana De Austria,,,,,,
Madrid-Sur,28067847,#N/A,CPR INF-PRI-SEC,COLEGIO VALLE DEL MIRO,Calle De Clara Campoamor,,,,,,
Madrid-Oeste,28064196,#N/A,CPR INF-PRI-SEC,COLEGIO VALLMONT,Calle Mallorca,,,,,,
Madrid-Este,28073070,#N/A,CPR INF-PRI-SEC,COLEGIO VEGASUR,Calle De Fernando El Católico,,,,,,
Madrid-Sur,28023121,#N/A,CPR INF-PRI-SEC,COLEGIO VILLAEUROPA,Calle De Benito Pérez Galdós,,,,,,
Madrid-Capital,28069273,#N/A,CPR INF-PRI-SEC,COLEGIO VILLAMADRID,Calle Transversal Sexta,,,,,,
Madrid-Capital,28014958,#N/A,CPR INF-PRI-SEC,COLEGIO VIRGEN DE MIRASIERRA,Calle De La Maso,,,,,,
Madrid-Capital,28035275,#N/A,CPR INF-PRI-SEC,COMUNIDAD INFANTIL DE VILLAVERDE,Calle De Villastar,,,,,,
Madrid-Capital,28011647,#N/A,CPR INF-PRI-SEC,CORAZON DE MARIA,Calle De Zigia,,,,,,
Madrid-Capital,28011635,#N/A,CPR INF-PRI-SEC,CORAZON INMACULADO,Calle De López De Hoyos,,,,,,
Madrid-Capital,28011659,#N/A,CPR INF-PRI-SEC,CORPUS CHRISTI,Calle De Amara,,,,,,
Madrid-Capital,28007127,cc.cristorey.madrid@educa.madrid.orgdireccion@colegiocristoreymadrid.es,CPR INF-PRI-SEC,CRISTO REY,Avenida De San Luis,,,,,,
Madrid-Oeste,28024198,#N/A,CPR INF-PRI-SEC,CRISTO REY,Carretera De Las Rozas-majadahonda,,,,,,
Madrid-Capital,28007139,#N/A,CPR INF-PRI-SEC,CRISTO REY,Calle De Santa Úrsula,,,,,,
Madrid-Capital,28011726,#N/A,CPR INF-PRI-SEC,DECROLY,Calle De Guzmán El Bueno,,,,,,
Madrid-Sur,28003262,cc.divinapastora.getafe@educa.madrid.orgdirectoratitular@divinapastoragetafe.es,CPR INF-PRI-SEC,DIVINA PASTORA,Paseo Pablo Iglesias,,,,,,
Madrid-Capital,28015902,#N/A,CPR INF-PRI-SEC,DIVINA PASTORA,Calle De Santa Engracia,,,,,,
Madrid-Capital,28011763,#N/A,CPR INF-PRI-SEC,DIVINA PASTORA,Calle De Emilio Ortuño,,,,,,
Madrid-Capital,28005295,#N/A,CPR INF-PRI-SEC,DIVINO CORAZON,Calle Del Divino Redentor,,,,,,
Madrid-Capital,28010540,#N/A,CPR INF-PRI-SEC,DIVINO MAESTRO,Paseo De Extremadura,,,,,,
Madrid-Capital,28069261,#N/A,CPR INF-PRI-SEC,EDITH STEIN,Calle Simca,,,,,,
Madrid-Este,28067379,#N/A,CPR INF-PRI-SEC,EDUCREA EL MIRADOR,Avenida Parques Naturales,,,,,,
Madrid-Capital,28006779,#N/A,CPR INF-PRI-SEC,EL AVE MARIA,Calle Del Doctor Salgado,,,,,,
Madrid-Capital,28011490,#N/A,CPR INF-PRI-SEC,EL CARMELO TERESIANO,Calle De Nuñomoral,,,,,,
Madrid-Capital,28015847,#N/A,CPR INF-PRI-SEC,EL CID,Calle De San Cipriano,,,,,,
Madrid-Norte,28024812,#N/A,CPR INF-PRI-SEC,EL PILAR,Calle Real,,,,,,
Madrid-Sur,28003742,#N/A,CPR INF-PRI-SEC,EL SALVADOR,Calle San Vicente,,,,,,
Madrid-Capital,28049857,#N/A,CPR INF-PRI-SEC,EL VALLE,Calle De Cordel De Pavones,,,,,,
Madrid-Capital,28065735,#N/A,CPR INF-PRI-SEC,EL VALLE II,Calle De Ana De Austria,,,,,,
Madrid-Capital,28067321,#N/A,CPR INF-PRI-SEC,EL VALLE III,Calle De Cebreiro,,,,,,
Madrid-Capital,28008958,#N/A,CPR INF-PRI-SEC,ENRIQUETA AYMER,Calle De Mirabel,,,,,,
Madrid-Este,28000303,#N/A,CPR INF-PRI-SEC,ESCUELAS PIAS,Avenida Lope De Figueroa,,,,,,
Madrid-Oeste,28023947,#N/A,CPR INF-PRI-SEC,ESCUELAS PIAS DE SAN FERNANDO,Avenida Bularas,,,,,,
Madrid-Capital,28037971,#N/A,CPR INF-PRI-SEC,ESPIRITU SANTO,Calle De San Emilio,,,,,,
Madrid-Capital,28011945,#N/A,CPR INF-PRI-SEC,FRAY LUIS DE LEON,Calle De Evaristo San Miguel,,,,,,
Madrid-Sur,28037961,#N/A,CPR INF-PRI-SEC,FUENLABRADA,Calle De Valencia,,,,,,
Madrid-Sur,28064172,#N/A,CPR INF-PRI-SEC,FUENLLANA,Travesia Fuente Cisneros,,,,,,
Madrid-Capital,28037405,#N/A,CPR INF-PRI-SEC,FUENTELARREYNA,Calle De Ramón Gómez De La Serna,,,,,,
Madrid-Capital,28007395,#N/A,CPR INF-PRI-SEC,FUNDACION CALDEIRO,Avenida De Los Toreros,,,,,,
Madrid-Oeste,28024186,#N/A,CPR INF-PRI-SEC,FUNDACION COLEGIO BERRIZ,Calle Camino Real,,,,,,
Madrid-Capital,28014478,#N/A,CPR INF-PRI-SEC,FUNDACION SANTAMARCA,Calle De Marcenado,,,,,,
Madrid-Capital,28011970,#N/A,CPR INF-PRI-SEC,GAMO DIANA,Calle De Tembleque,,,,,,
Madrid-Norte,28072958,#N/A,CPR INF-PRI-SEC,GREENWICH SCHOOL,Calle De La Felicidad,,,,,,
Madrid-Capital,28045566,#N/A,CPR INF-PRI-SEC,GSD  VALLECAS,Avenida Del Parque De Palomeras Bajas,,,,,,
Madrid-Este,28067343,#N/A,CPR INF-PRI-SEC,GSD ALCALA,Calle Octavio Paz,,,,,,
Madrid-Oeste,28061286,#N/A,CPR INF-PRI-SEC,GSD EL ESCORIAL,Calle Principal,,,,,,
Madrid-Oeste,28069303,#N/A,CPR INF-PRI-SEC,GSD GUADARRAMA,Calle Vereda De Colmenar,,,,,,
Madrid-Oeste,28067355,#N/A,CPR INF-PRI-SEC,GSD LAS ROZAS,Calle Clara Campoamor,,,,,,
Madrid-Capital,28067331,#N/A,CPR INF-PRI-SEC,GSD LAS SUERTES,Calle De Rafael De León,,,,,,
Madrid-Capital,28056886,#N/A,CPR INF-PRI-SEC,GSD MORATALAZ,Calle De Luis De Hoyos Sáinz,,,,,,
Madrid-Sur,28063192,#N/A,CPR INF-PRI-SEC,HELICON,Calle De María Curie,,,,,,
Madrid-Oeste,28023844,#N/A,CPR INF-PRI-SEC,HOGAR DEL BUEN CONSEJO,Paseo Concepción,,,,,,
Madrid-Este,28073161,#N/A,CPR INF-PRI-SEC,HUMANITAS BILINGUAL SCHOOL TORREJON,Avenida Salvador Dalí,,,,,,
Madrid-Norte,28072961,#N/A,CPR INF-PRI-SEC,HUMANITAS BILINGUAL SCHOOL TRES CANTOS,Avenida De Los Actores,,,,,,
Madrid-Capital,28015987,#N/A,CPR INF-PRI-SEC,INMACULADA CONCEPCION,Calle Del General Díaz Porlier,,,,,,
Madrid-Capital,28022475,#N/A,CPR INF-PRI-SEC,INSTITUCION PROFESIONAL SALESIANA,Ronda De Don Bosco,,,,,,
Madrid-Oeste,28023935,#N/A,CPR INF-PRI-SEC,INSTITUTO VERITAS,Avenida Radio Y Televisión,,,,,,
Madrid-Este,28023376,#N/A,CPR INF-PRI-SEC,INTERNACIONAL EUROVILLAS,Calle Posada De Castilla I,,,,,,
Madrid-Este,28024991,#N/A,CPR INF-PRI-SEC,J.A.B.Y.,Calle Cristo,,,,,,
Madrid-Capital,28007607,#N/A,CPR INF-PRI-SEC,JESUS MAESTRO,Calle De Juan Vigón,,,,,,
Madrid-Capital,28012354,#N/A,CPR INF-PRI-SEC,JESUS MARIA,Calle De Juan Bravo,,,,,,
Madrid-Sur,28003110,#N/A,CPR INF-PRI-SEC,JESUS NAZARENO,Calle Del Hospital De San José,,,,,,
Madrid-Capital,28036474,#N/A,CPR INF-PRI-SEC,JUAN DE VALDES,Avenida De Canillejas A Vicálvaro,,,,,,
Madrid-Norte,28000662,#N/A,CPR INF-PRI-SEC,JUAN XXIII,Travesia Juan M. Sánchez. Pedagogo,,,,,,
Madrid-Capital,28021902,cc.lainmaculada-moncloa.madrid@educa.madrid.orginmaculadame@planalfa.es,CPR INF-PRI-SEC,LA INMACULADA,Calle De Navalperal,,,,,,
Madrid-Capital,28019270,#N/A,CPR INF-PRI-SEC,LA INMACULADA,Avenida De La Virgen Del Carmen,,,,,,
Madrid-Sur,28001022,#N/A,CPR INF-PRI-SEC,LA INMACULADA,Calle Señorita Elena,,,,,,
Madrid-Sur,28003584,#N/A,CPR INF-PRI-SEC,LA INMACULADA,Avenida Vicente Aleixandre,,,,,,
Madrid-Oeste,28024381,#N/A,CPR INF-PRI-SEC,LA INMACULADA CONCEPCION,Calle Madre Carmen Salles,,,,,,
Madrid-Capital,28012196,#N/A,CPR INF-PRI-SEC,LA INMACULADA-MARILLAC,Calle De García De Paredes,,,,,,
Madrid-Sur,28003250,#N/A,CPR INF-PRI-SEC,LA INMACULADA-PADRES ESCOLAPIOS,Plaza Obispo Felipe Scio Riaza,,,,,,
Madrid-Capital,28021999,#N/A,CPR INF-PRI-SEC,LA NATIVIDAD,Calle De Torrox,,,,,,
Madrid-Capital,28042498,#N/A,CPR INF-PRI-SEC,LA PRESENTACION DE NTRA.SRA.,Plaza De La Vicalvarada,,,,,,
Madrid-Capital,28062217,#N/A,CPR INF-PRI-SEC,LA PURISIMA,Calle De Ricardo Ortiz,,,,,,
Madrid-Capital,28013863,#N/A,CPR INF-PRI-SEC,LA SALLE,Calle Del General Romero Basart,,,,,,
Madrid-Sur,28003419,#N/A,CPR INF-PRI-SEC,LA SALLE,Calle Levante,,,,,,
Madrid-Capital,28008934,#N/A,CPR INF-PRI-SEC,LA SALLE-SAGRADO CORAZON,Avenida Del Cardenal Herrera Oria,,,,,,
Madrid-Sur,28050173,#N/A,CPR INF-PRI-SEC,LAGOMAR,Avenida Mar Adriático,,,,,,
Madrid-Capital,28046901,#N/A,CPR INF-PRI-SEC,LAS ROSAS,Calle De Calabria C/v A Avda. De Niza,,,,,,
Madrid-Capital,28067409,#N/A,CPR INF-PRI-SEC,LAS TABLAS VALVERDE,Paseo De La Tierra De Melide,,,,,,
Madrid-Oeste,28069406,#N/A,CPR INF-PRI-SEC,LEONARDO DA VINCI,Calle Arroyo Grande (sector Las Hachazuelas),,,,,,
Madrid-Capital,28011623,#N/A,CPR INF-PRI-SEC,LICEO CONSUL,Calle De Peironcely,,,,,,
Madrid-Capital,28015291,#N/A,CPR INF-PRI-SEC,LICEO IBERICO,Calle De Antonio Vicent,,,,,,
Madrid-Capital,28013188,#N/A,CPR INF-PRI-SEC,LICEO MADARIAGA,Calle De Francisco Madariaga,,,,,,
Madrid-Sur,28003675,#N/A,CPR INF-PRI-SEC,LICEO SAN PABLO,Calle Alhelí,,,,,,
Madrid-Capital,28011544,#N/A,CPR INF-PRI-SEC,LICEO SOROLLA B,Calle De Nueva Zelanda,,,,,,
Madrid-Capital,28017649,#N/A,CPR INF-PRI-SEC,LICEO VERSALLES,Calle Del Puerto De Somosierra,,,,,,
Madrid-Este,28000492,#N/A,CPR INF-PRI-SEC,LOPE DE VEGA,Calle De Luis De Medina,,,,,,
Madrid-Capital,28005738,#N/A,CPR INF-PRI-SEC,LOPEZ VICUÑA,Calle De Hinojal,,,,,,
Madrid-Norte,28047368,#N/A,CPR INF-PRI-SEC,LOS ABETOS,Calle Del Marqués De Santillana,,,,,,
Madrid-Sur,28026420,#N/A,CPR INF-PRI-SEC,LOS ANGELES,Paseo De Tiselius,,,,,,
Madrid-Sur,28041275,#N/A,CPR INF-PRI-SEC,LOS NARANJOS,Avenida De Las Comarcas,,,,,,
Madrid-Sur,28070101,#N/A,CPR INF-PRI-SEC,LOS NOGALES,Camino De Villamanta,,,,,,
Madrid-Capital,28022104,#N/A,CPR INF-PRI-SEC,LOS OLMOS,Calle De Los Astros,,,,,,
Madrid-Capital,28012032,#N/A,CPR INF-PRI-SEC,LOS ROBLES,Avenida De La Osa Mayor,,,,,,
Madrid-Capital,28067392,#N/A,CPR INF-PRI-SEC,LOS TILOS,Calle De El Bosco,,,,,,
Madrid-Capital,28020235,#N/A,CPR INF-PRI-SEC,LOURDES,Calle De San Roberto,,,,,,
Madrid-Sur,28001605,#N/A,CPR INF-PRI-SEC,LOYOLA,Calle De Valeras,,,,,,
Madrid-Capital,28012585,cc.luzcasanova-carabanchel.madrid@educa.madrid.orgluzcasanova@colegiosfec.com,CPR INF-PRI-SEC,LUZ CASANOVA,Calle De La Alondra,,,,,,
Madrid-Capital,28012603,#N/A,CPR INF-PRI-SEC,LUZ CASANOVA,Calle De Madridejos,,,,,,
Madrid-Capital,28007152,#N/A,CPR INF-PRI-SEC,LUZ CASANOVA EMBAJADORES,Calle De Aldea Del Fresno,,,,,,
Madrid-Capital,28007826,#N/A,CPR INF-PRI-SEC,MADRE DE DIOS,Calle De Ángel Muñoz,,,,,,
Madrid-Capital,28007103,#N/A,CPR INF-PRI-SEC,MADRES CONCEPCIONISTAS,Calle De La Princesa,,,,,,
Madrid-Capital,28012779,#N/A,CPR INF-PRI-SEC,MADRES MERCEDARIAS DE D. JUAN DE ALARCON,Calle De Valverde,,,,,,
Madrid-Sur,28048993,#N/A,CPR INF-PRI-SEC,MADRIGAL,Calle De La Tía Javiera,,,,,,
Madrid-Este,28064238,#N/A,CPR INF-PRI-SEC,MALVAR,Calle De La Solidaridad,,,,,,
Madrid-Sur,28040556,#N/A,CPR INF-PRI-SEC,MANUEL BARTOLOME COSSIO,Calle De La Comunidad De Madrid,,,,,,
Madrid-Capital,28020429,#N/A,CPR INF-PRI-SEC,MARIA AUXILIADORA,Calle De Villaamil,,,,,,
Madrid-Oeste,28022839,#N/A,CPR INF-PRI-SEC,MARIA AUXILIADORA,Calle Virgen De Iciar,,,,,,
Madrid-Capital,28007917,#N/A,CPR INF-PRI-SEC,MARIA INMACULADA,Paseo Del General Martínez Campos,,,,,,
Madrid-Capital,28007942,#N/A,CPR INF-PRI-SEC,MARIA REINA,Calle De Gil Y Polo,,,,,,
Madrid-Capital,28012688,#N/A,CPR INF-PRI-SEC,MARIA REINA,Calle De Aranzueque,,,,,,
Madrid-Capital,28007954,#N/A,CPR INF-PRI-SEC,MARIA REINA,Avenida De Orcasur,,,,,,
Madrid-Norte,28060105,#N/A,CPR INF-PRI-SEC,MARIA TERESA,Calle De María Teresa,,,,,,
Madrid-Capital,28019762,#N/A,CPR INF-PRI-SEC,MARIA VIRGEN,Calle Del Padre Damián,,,,,,
Madrid-Oeste,28060026,#N/A,CPR INF-PRI-SEC,MATAESPESA,Avenida De Mataespesa,,,,,,
Madrid-Capital,28005842,#N/A,CPR INF-PRI-SEC,MATER AMABILIS,Calle De La Gavia Seca,,,,,,
Madrid-Capital,28007991,#N/A,CPR INF-PRI-SEC,MATER INMACULATA,Calle De La Madre Antonia París,,,,,,
Madrid-Capital,28016712,#N/A,CPR INF-PRI-SEC,MATER PURISSIMA,Calle De La Madre Cándida María De Jesús,,,,,,
Madrid-Capital,28012767,#N/A,CPR INF-PRI-SEC,MENESIANO,Avenida De Brasilia,,,,,,
Madrid-Capital,28012846,cc.minerva.madrid@educa.madrid.orgccminerva@gmail.com,CPR INF-PRI-SEC,MINERVA,Calle De Villardondiego,,,,,,
Madrid-Este,28000431,#N/A,CPR INF-PRI-SEC,MINERVA,Calle Batalla De Lepanto,,,,,,
Madrid-Capital,28008053,#N/A,CPR INF-PRI-SEC,MIRASIERRA,Calle De Ascao,,,,,,
Madrid-Sur,28046510,#N/A,CPR INF-PRI-SEC,MONCAYO,Avenida Regiones,,,,,,
Madrid-Oeste,28065759,#N/A,CPR INF-PRI-SEC,MONTE TABOR,Paseo De La Casa De Campo,,,,,,
Madrid-Capital,28011911,#N/A,CPR INF-PRI-SEC,MONTPELLIER,Calle De La Virgen Del Val,,,,,,
Madrid-Capital,28013292,#N/A,CPR INF-PRI-SEC,MONTSERRAT,Calle De Juan Esplandiu,,,,,,
Madrid-Capital,28012901,#N/A,CPR INF-PRI-SEC,NATIVIDAD DE NUESTRA SEÑORA,Calle De Martínez Izquierdo,,,,,,
Madrid-Capital,28035044,#N/A,CPR INF-PRI-SEC,NAZARET,Calle Del Castillo De Uclés,,,,,,
Madrid-Capital,28007191,#N/A,CPR INF-PRI-SEC,NAZARET-OPORTO,Calle De Las Clarisas,,,,,,
Madrid-Capital,28022487,#N/A,CPR INF-PRI-SEC,NERVION,Calle Del Nervión,,,,,,
Madrid-Sur,28038586,#N/A,CPR INF-PRI-SEC,N.I.L.E.,Calle De Castilla La Vieja,,,,,,
Madrid-Norte,28048932,#N/A,CPR INF-PRI-SEC,NORFOLK,Calle Ronda Sur,,,,,,
Madrid-Capital,28022499,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DE FATIMA,Calle De Manuel Muñoz,,,,,,
Madrid-Sur,28067707,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DE LA CONCEPCION,Calle De La Rastrojera,,,,,,
Madrid-Capital,28013051,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DE LA CONSOLACION,Plaza De La Madre Molas,,,,,,
Madrid-Capital,28015586,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DE LA ESTRELLA,Calle Del Barco Sinaia,,,,,,
Madrid-Capital,28013280,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DE LA MERCED,Calle Del Poeta Blas De Otero,,,,,,
Madrid-Norte,28062813,Mixta Diferenciada,CPR INF-PRI-SEC,NTRA. SRA. DE LA MERCED,Calle Del Fuego,,,,,,
Madrid-Capital,28013255,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DE LA MERCED,Avenida De Alfonso Xiii,,,,,,
Madrid-Capital,28015562,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DE LA PROVIDENCIA,Calle De Monederos,,,,,,
Madrid-Sur,28023698,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DE LA PROVIDENCIA,Calle De San José,,,,,,
Madrid-Capital,28031993,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DE LA VEGA,Calle De Chantada,,,,,,
Madrid-Capital,28022633,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DE LAS DELICIAS,Paseo De Las Delicias,,,,,,
Madrid-Capital,28013115,cc.escuelaspias.madrid@educa.madrid.orgnsepias@escolapiascarabanchel.com,CPR INF-PRI-SEC,NTRA. SRA. DE LAS ESCUELAS PIAS,Calle De Eugenia De Montijo,,,,,,
Madrid-Capital,28013097,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DE LAS ESCUELAS PIAS,Calle De Ocaña,,,,,,
Madrid-Capital,28008405,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DE LAS NIEVES,Calle De Alcalá,,,,,,
Madrid-Capital,28013450,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DE LAS VICTORIAS,Calle Del Apóstol Santiago,,,,,,
Madrid-Capital,28012949,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DE LOS ANGELES,Calle De La Canción Del Olvido,,,,,,
Madrid-Capital,28019592,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DE LOS DOLORES,Calle Del Tordo,,,,,,
Madrid-Sur,28000960,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DE LOS REMEDIOS,Calle De Los Guindales,,,,,,
Madrid-Capital,28030289,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DE MORATALAZ,Avenida De Moratalaz,,,,,,
Madrid-Sur,28000901,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DE RIHONDO,Avenida De Pablo Iglesias,,,,,,
Madrid-Sur,28023224,cc.nscarmen.mostoles@educa.madrid.orgnscarmenmostoles@planalfa.es,CPR INF-PRI-SEC,NTRA. SRA. DEL CARMEN,Calle Chile,,,,,,
Madrid-Capital,28013036,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DEL CARMEN,Avenida Real De Pinto,,,,,,
Madrid-Capital,28008511,cc.nspilar.madrid@educa.madrid.orgsecretaria@nspilar.com,CPR INF-PRI-SEC,NTRA. SRA. DEL PILAR,Calle De Castelló,,,,,,
Madrid-Capital,28017844,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DEL PILAR,Calle De Sánchez Preciados,,,,,,
Madrid-Capital,28008508,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DEL PILAR,Calle De San Benito,,,,,,
Madrid-Capital,28013371,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DEL RECUERDO,Plaza Del Duque De Pastrana,,,,,,
Madrid-Capital,28013401,#N/A,CPR INF-PRI-SEC,NTRA. SRA. DEL SAGRADO CORAZON,Calle De La Grandeza Española,,,,,,
